ID_Adr,N,Nom_Rue,Code_Postal,NB_KW_Jour
101704,165.0,Boulevard Victor Hugo,91000,15.1
101705,188.0,Avenue François Mitterrand,91000,16.3
101706,,Avenue Carnot,91000,18.8
101707,160.0,Boulevard Victor Hugo,91000,15.8
101708,184.0,Rue de la République,91000,18.1
101709,116.0,Rue Nationale,91000,30.4
101710,6.0,Avenue des Tilleuls,91000,11.3
101711,5.0,Rue des Roses,91000,12.7
101712,222.0,Avenue Carnot,91000,11.6
101713,138.0,Rue de l'Essonne,91000,20.4
101714,101.0,Rue de l'Essonne,91000,18.7
101715,41.0,Boulevard Victor Hugo,91000,21.5
101716,22.0,Rue de l'Essonne,91000,10.1
101717,223.0,Avenue des Tilleuls,91000,19.5
101718,57.0,Boulevard Clemenceau,91000,28.1
101719,248.0,Boulevard Liberté,91000,19.7
101720,221.0,Avenue Foch,91000,18.0
101721,130.0,Boulevard des Sports,91000,13.0
101722,167.0,Boulevard Victor Hugo,91000,26.4
101723,147.0,Boulevard de l'Hôpital,91000,8.2
101724,114.0,Avenue François Mitterrand,91000,17.1
101725,241.0,Rue du Stade,91000,16.5
101726,198.0,Boulevard des Sports,91000,7.6
101727,8.0,Rue Nationale,91000,15.9
101728,209.0,Boulevard des Platanes,91000,16.5
101729,,Boulevard de l'Hôpital,91000,10.5
101730,80.0,Avenue Carnot,91000,16.4
101731,9.0,Rue Gambetta,91000,32.9
101732,149.0,Boulevard des Sports,91000,21.5
101733,2.0,Avenue de la Gare,91000,7.0
101734,18.0,Rue de la Mairie,91000,18.4
101735,249.0,Boulevard des Champs,91000,15.9
101736,197.0,Rue Gambetta,91000,9.0
101737,208.0,Rue Gambetta,91000,15.3
101738,106.0,Avenue des Écoles,91000,12.8
101739,38.0,Rue Pasteur,91000,12.3
101740,205.0,Avenue Jean Jaurès,91000,8.2
101741,201.0,Avenue des Tilleuls,91000,13.6
101742,142.0,Boulevard des Sports,91000,10.5
101743,67.0,Rue du Stade,91000,21.5
101744,75.0,Avenue Carnot,91000,22.2
101745,16.0,Boulevard de l'Hôpital,91000,18.6
101746,127.0,Boulevard de l'Hôpital,91000,11.1
101747,,Boulevard des Sports,91000,20.5
101748,29.0,Avenue François Mitterrand,91000,8.3
101749,208.0,Rue Nationale,91000,13.7
101750,249.0,Boulevard de l'Hôpital,91000,19.2
101751,132.0,Boulevard Victor Hugo,91000,13.8
101752,41.0,Rue de l'Essonne,91000,12.3
101753,114.0,Rue Pasteur,91000,8.5
101754,32.0,Avenue François Mitterrand,91000,31.9
101755,137.0,Boulevard de la Paix,91000,16.3
101756,2.0,Rue de la Gendarmerie,91000,15.5
101757,244.0,Boulevard Liberté,91000,14.3
101758,5.0,Rue Nationale,91000,8.3
101759,187.0,Rue de la Gendarmerie,91000,31.6
101760,153.0,Boulevard des Sports,91000,
101761,76.0,Rue Pasteur,91000,17.1
101762,25.0,Boulevard Victor Hugo,91000,26.3
101763,79.0,Avenue des Tilleuls,91000,29.7
101764,97.0,Boulevard Liberté,91000,11.1
101765,106.0,Rue de la Gendarmerie,91000,12.4
101766,213.0,Avenue Carnot,91000,10.7
101767,79.0,Rue de la Gendarmerie,91000,10.5
101768,67.0,Rue de la Mairie,91000,18.0
101769,89.0,Boulevard Clemenceau,91000,20.7
101770,191.0,Boulevard des Champs,91000,17.7
101771,140.0,Rue Nationale,91000,
101772,5.0,Rue Nationale,91000,25.0
101773,48.0,Avenue du Général de Gaulle,91000,15.0
101774,152.0,Avenue François Mitterrand,91000,13.8
101775,11.0,Avenue du Parc,91000,14.3
101776,27.0,Rue de l'Essonne,91000,33.7
101777,,Rue Gambetta,91000,17.6
101778,209.0,Avenue François Mitterrand,91000,16.9
101779,147.0,Avenue des Tilleuls,91000,
101780,78.0,Avenue des Tilleuls,91000,22.2
101781,159.0,Avenue François Mitterrand,91000,13.8
101782,214.0,Rue du Stade,91000,25.8
101783,20.0,Rue Gambetta,91000,26.7
101784,16.0,Rue du Commerce,91000,23.4
101785,235.0,Avenue Jean Jaurès,91000,23.3
101786,219.0,Rue Gambetta,91000,12.9
101787,,Rue du Commerce,91000,11.6
101788,176.0,Avenue du Général de Gaulle,91000,26.9
101789,142.0,Avenue des Lilas,91000,14.9
101790,114.0,Avenue des Écoles,91000,20.4
101791,54.0,Avenue Jean Jaurès,91000,10.4
101792,172.0,Rue de la République,91000,20.2
101793,94.0,Boulevard Clemenceau,91000,22.7
101794,222.0,Avenue des Écoles,91000,16.0
101795,16.0,Rue du Stade,91000,19.7
101796,250.0,Rue du Stade,91000,31.9
101797,230.0,Rue du Stade,91000,18.1
101798,118.0,Rue des Écoles,91000,20.3
101799,23.0,Rue des Roses,91000,15.9
101800,15.0,Avenue des Tilleuls,91000,16.2
101801,116.0,Rue de la Mairie,91000,12.6
101802,246.0,Avenue Foch,91000,13.1
101803,11.0,Avenue Jean Jaurès,91000,3.8
101804,180.0,Boulevard Victor Hugo,91000,16.4
101805,161.0,Rue de l'Église,91000,17.8
101806,117.0,Boulevard des Sports,91000,19.8
101807,36.0,Avenue Carnot,91000,22.2
101808,203.0,Avenue François Mitterrand,91000,10.1
101809,74.0,Rue de la République,91000,18.1
101810,28.0,Boulevard de l'Hôpital,91000,33.3
101811,213.0,Avenue François Mitterrand,91000,10.8
101812,22.0,Avenue Jean Jaurès,91000,12.0
101813,48.0,Rue Nationale,91000,21.5
101814,144.0,Rue des Écoles,91000,27.9
101815,87.0,Rue de l'Église,91000,8.2
101816,82.0,Avenue de l'Europe,91000,3.2
101817,130.0,Rue de la Mairie,91000,32.1
101818,180.0,Avenue du Parc,91000,20.9
101819,29.0,Avenue Jean Jaurès,91000,22.2
101820,246.0,Avenue de l'Europe,91000,31.1
101821,41.0,Rue de la Mairie,91000,30.7
101822,7.0,Avenue Foch,91000,5.4
101823,219.0,Rue de l'Essonne,91000,15.2
101824,142.0,Avenue de l'Europe,91000,26.8
101825,187.0,Rue des Roses,91000,11.1
101826,60.0,Rue Gambetta,91000,21.6
101827,238.0,Avenue de l'Europe,91000,14.4
101828,105.0,Boulevard Liberté,91000,18.8
101829,164.0,Rue de l'Église,91000,22.7
101830,20.0,Rue des Écoles,91000,9.2
101831,142.0,Avenue du Général de Gaulle,91000,19.6
101832,237.0,Boulevard des Champs,91000,13.2
101833,30.0,Avenue de la Gare,91000,12.5
101834,110.0,Avenue du Parc,91000,23.9
101835,222.0,Avenue des Tilleuls,91000,20.2
101836,119.0,Avenue des Lilas,91000,9.9
101837,212.0,Avenue de la Gare,91000,15.2
101838,5.0,Rue du Commerce,91000,14.1
101839,232.0,Avenue Jean Jaurès,91000,8.0
101840,15.0,Boulevard de l'Hôpital,91000,22.2
101841,14.0,Rue du Stade,91000,12.8
101842,229.0,Rue des Écoles,91000,21.8
101843,188.0,Rue du Stade,91000,23.2
101844,4.0,Avenue de la Poste,91000,26.1
101845,170.0,Rue de la Gendarmerie,91000,22.3
101846,210.0,Avenue des Tilleuls,91000,24.5
101847,29.0,Boulevard Clemenceau,91000,14.3
101848,198.0,Avenue de l'Europe,91000,9.8
101849,239.0,Boulevard de l'Hôpital,91000,23.1
101850,211.0,Avenue Foch,91000,17.9
101851,145.0,Avenue de la Gare,91000,22.8
101852,112.0,Boulevard des Champs,91000,18.4
101853,156.0,Rue de l'Essonne,91000,15.0
101854,200.0,Avenue de la Poste,91000,25.3
101855,70.0,Boulevard des Platanes,91000,14.8
101856,,Avenue de la Poste,91000,15.2
101857,67.0,Avenue du Général de Gaulle,91000,14.2
101858,32.0,Boulevard de la Paix,91000,23.7
101859,121.0,Avenue Carnot,91000,10.8
101860,206.0,Rue Nationale,91000,21.6
101861,,Avenue Foch,91000,19.8
101862,64.0,Rue Nationale,91000,14.7
101863,229.0,Rue de la Gendarmerie,91000,14.4
101864,21.0,Rue de l'Église,91000,13.7
101865,35.0,Rue des Roses,91000,12.7
101866,73.0,Avenue des Écoles,91000,13.1
101867,197.0,Avenue de l'Europe,91000,30.2
101868,86.0,Rue de la Gendarmerie,91000,21.8
101869,248.0,Rue de la Gendarmerie,91000,17.4
101870,189.0,Rue de la Mairie,91000,13.7
101871,37.0,Avenue Foch,91000,41.7
101872,20.0,Rue Pasteur,91000,9.3
101873,116.0,Rue des Écoles,91000,29.6
101874,245.0,Boulevard des Platanes,91000,21.7
101875,130.0,Avenue des Tilleuls,91000,24.1
101876,139.0,Rue du Commerce,91000,16.6
101877,,Boulevard Liberté,91000,16.0
101878,3.0,Rue Gambetta,91000,20.1
101879,86.0,Rue du Stade,91000,23.4
101880,185.0,Boulevard des Platanes,91000,14.6
101881,86.0,Avenue des Écoles,91000,16.9
101882,91.0,Avenue Jean Jaurès,91000,41.8
101883,70.0,Avenue de la Gare,91000,10.2
101884,41.0,Avenue des Écoles,91000,9.1
101885,180.0,Rue du Commerce,91000,28.8
101886,95.0,Avenue du Général de Gaulle,91000,17.0
101887,13.0,Rue Nationale,91000,15.9
101888,93.0,Rue de la Gendarmerie,91000,28.9
101889,224.0,Boulevard de l'Hôpital,91000,15.4
101890,55.0,Rue des Roses,91000,32.5
101891,16.0,Rue des Écoles,91000,9.2
101892,192.0,Boulevard Victor Hugo,91000,12.7
101893,165.0,Rue des Roses,91000,16.5
101894,21.0,Avenue Foch,91000,3.0
101895,17.0,Rue des Roses,91000,23.7
101896,135.0,Avenue de la Poste,91000,13.7
101897,55.0,Avenue Jean Jaurès,91000,-12.3
101898,129.0,Avenue de l'Europe,91000,14.2
101899,77.0,Boulevard des Sports,91000,32.1
101900,167.0,Boulevard des Sports,91000,21.9
101901,11.0,Avenue François Mitterrand,91000,17.8
101902,145.0,Rue du Commerce,91000,22.3
101903,44.0,Avenue de la Gare,91000,16.2
101904,245.0,Boulevard de l'Hôpital,91000,9.6
101905,88.0,Avenue Jean Jaurès,91000,22.7
101906,97.0,Avenue des Lilas,91000,13.7
101907,89.0,Avenue du Parc,91000,19.1
101908,240.0,Rue de la République,91000,24.6
101909,245.0,Avenue du Parc,91000,13.1
101910,158.0,Avenue de la Gare,91000,-11.2
101911,,Boulevard Clemenceau,91000,6.5
101912,176.0,Rue de la Mairie,91000,10.3
101913,217.0,Avenue de l'Europe,91000,17.2
101914,179.0,Boulevard des Champs,91000,20.8
101915,116.0,Avenue de la Poste,91000,21.1
101916,47.0,Avenue de la Gare,91000,19.0
101917,205.0,Avenue du Général de Gaulle,91000,14.6
101918,206.0,Rue Gambetta,91000,12.8
101919,20.0,Avenue des Écoles,91000,18.4
101920,52.0,Avenue Carnot,91000,15.5
101921,99.0,Avenue Foch,91000,5.6
101922,124.0,Avenue du Général de Gaulle,91000,12.2
101923,87.0,Rue Nationale,91000,11.7
101924,212.0,Rue du Commerce,91000,16.2
101925,193.0,Rue du Commerce,91000,16.4
101926,184.0,Avenue Jean Jaurès,91000,26.9
101927,87.0,Boulevard Victor Hugo,91000,18.9
101928,66.0,Boulevard Liberté,91000,19.2
101929,59.0,Rue Nationale,91000,12.2
101930,24.0,Rue des Roses,91000,18.8
101931,28.0,Boulevard Clemenceau,91000,9.7
101932,186.0,Rue du Stade,91000,17.5
101933,155.0,Rue Pasteur,91000,22.7
101934,211.0,Rue Nationale,91000,17.5
101935,152.0,Avenue Jean Jaurès,91000,5.5
101936,240.0,Boulevard des Platanes,91000,14.5
101937,108.0,Avenue Carnot,91000,13.6
101938,160.0,Rue Gambetta,91000,11.8
101939,170.0,Rue de la Gendarmerie,91000,10.4
101940,126.0,Avenue François Mitterrand,91000,28.8
101941,182.0,Rue Nationale,91000,23.3
101942,181.0,Avenue des Lilas,91000,31.4
101943,75.0,Rue Pasteur,91000,15.0
101944,124.0,Rue du Commerce,91000,30.9
101945,30.0,Boulevard Clemenceau,91000,10.6
101946,61.0,Rue Nationale,91000,32.4
101947,133.0,Avenue des Tilleuls,91000,24.2
101948,128.0,Avenue de la Gare,91000,19.7
101949,59.0,Avenue de la Poste,91000,28.2
101950,117.0,Rue de l'Église,91000,11.7
101951,204.0,Boulevard Clemenceau,91000,22.8
101952,230.0,Rue Gambetta,91000,17.0
101953,161.0,Avenue des Écoles,91000,25.6
101954,180.0,Avenue de l'Europe,91000,12.8
101955,178.0,Rue du Stade,91000,28.7
101956,57.0,Avenue des Tilleuls,91000,21.1
101957,249.0,Avenue Carnot,91000,17.7
101958,1.0,Avenue des Tilleuls,91000,14.7
101959,245.0,Boulevard de l'Hôpital,91000,20.4
101960,215.0,Rue Nationale,91000,12.9
101961,41.0,Rue de l'Essonne,91000,21.3
101962,96.0,Rue du Commerce,91000,13.8
101963,175.0,Boulevard Victor Hugo,91000,25.1
101964,212.0,Avenue de l'Europe,91000,22.0
101965,51.0,Avenue Carnot,91000,14.2
101966,194.0,Boulevard des Sports,91000,23.5
101967,213.0,Boulevard Victor Hugo,91000,35.7
101968,228.0,Rue Gambetta,91000,-30.3
101969,96.0,Rue des Roses,91000,10.7
101970,37.0,Avenue de l'Europe,91000,18.5
101971,97.0,Rue de la République,91000,23.9
101972,201.0,Avenue Carnot,91000,17.7
101973,42.0,Boulevard Liberté,91000,11.5
101974,86.0,Rue Gambetta,91000,18.0
101975,127.0,Rue Nationale,91000,16.7
101976,106.0,Boulevard Liberté,91000,5.2
101977,128.0,Avenue Jean Jaurès,91000,13.0
101978,51.0,Avenue du Général de Gaulle,91000,10.2
101979,86.0,Boulevard de la Paix,91000,16.3
101980,231.0,Rue du Stade,91000,12.9
101981,45.0,Boulevard Victor Hugo,91000,25.9
101982,136.0,Rue de l'Église,91000,23.5
101983,42.0,Rue Nationale,91000,85.8
101984,,Avenue du Général de Gaulle,91000,28.0
101985,69.0,Avenue des Écoles,91000,9.4
101986,34.0,Avenue Carnot,91000,25.9
101987,84.0,Avenue Foch,91000,19.9
101988,243.0,Boulevard des Champs,91000,16.2
101989,163.0,Rue de l'Essonne,91000,22.5
101990,113.0,Boulevard de l'Hôpital,91000,22.7
101991,46.0,Rue Pasteur,91000,10.0
101992,49.0,Rue de l'Essonne,91000,18.2
101993,65.0,Rue du Commerce,91000,
101994,48.0,Rue du Stade,91000,28.1
101995,194.0,Rue du Stade,91000,20.5
101996,201.0,Boulevard des Platanes,91000,25.7
101997,76.0,Boulevard des Platanes,91000,9.2
101998,64.0,Avenue de la Gare,91000,32.9
101999,224.0,Avenue des Tilleuls,91000,14.1
102000,213.0,Rue du Commerce,91000,18.8
102001,192.0,Avenue des Lilas,91000,18.3
102002,19.0,Rue de la République,91000,13.6
102003,212.0,Boulevard Liberté,91000,12.9
102004,145.0,Rue Pasteur,91000,26.1
102005,29.0,Avenue des Tilleuls,91000,14.4
102006,109.0,Avenue Foch,91000,18.9
102007,144.0,Avenue des Lilas,91000,13.4
102008,112.0,Boulevard Clemenceau,91000,9.1
102009,37.0,Avenue de l'Europe,91000,16.0
102010,83.0,Rue des Écoles,91000,11.1
102011,142.0,Boulevard Victor Hugo,91000,22.4
102012,155.0,Rue de la Mairie,91000,14.2
102013,148.0,Rue de l'Église,91000,12.8
102014,204.0,Boulevard Clemenceau,91000,14.2
102015,98.0,Avenue des Tilleuls,91000,27.8
102016,111.0,Avenue des Lilas,91000,17.1
102017,93.0,Avenue Carnot,91000,17.0
102018,49.0,Boulevard des Platanes,91000,27.6
102019,34.0,Boulevard Clemenceau,91000,16.2
102020,214.0,Boulevard des Champs,91000,14.7
102021,44.0,Boulevard Clemenceau,91000,20.4
102022,187.0,Rue du Stade,91000,11.9
102023,136.0,Avenue des Écoles,91000,18.8
102024,126.0,Avenue des Lilas,91000,10.4
102025,180.0,Avenue du Général de Gaulle,91000,28.7
102026,147.0,Rue des Roses,91000,8.9
102027,63.0,Rue de la Mairie,91000,25.5
102028,6.0,Avenue du Parc,91000,16.8
102029,132.0,Avenue de la Gare,91000,15.5
102030,228.0,Avenue de l'Europe,91000,13.6
102031,166.0,Boulevard Clemenceau,91000,21.9
102032,232.0,Rue de l'Église,91000,17.8
102033,56.0,Rue du Stade,91000,17.0
102034,245.0,Rue Gambetta,91000,32.5
102035,24.0,Rue de l'Église,91000,19.3
102036,3.0,Rue de l'Église,91000,13.0
102037,126.0,Boulevard de l'Hôpital,91000,21.7
102038,16.0,Rue des Écoles,91000,18.7
102039,91.0,Avenue de la Gare,91000,9.4
102040,133.0,Avenue Jean Jaurès,91000,24.1
102041,171.0,Boulevard des Champs,91000,9.9
102042,74.0,Boulevard Clemenceau,91000,16.9
102043,40.0,Boulevard de l'Hôpital,91000,13.9
102044,182.0,Avenue du Général de Gaulle,91000,
102045,112.0,Avenue de l'Europe,91000,15.8
102046,58.0,Avenue Jean Jaurès,91000,11.0
102047,21.0,Avenue des Lilas,91000,18.4
102048,83.0,Boulevard des Sports,91000,26.3
102049,82.0,Rue de la République,91000,11.4
102050,235.0,Boulevard des Platanes,91000,20.8
102051,183.0,Avenue Carnot,91000,14.7
102052,136.0,Avenue Jean Jaurès,91000,20.1
102053,94.0,Avenue des Lilas,91000,21.5
102054,87.0,Rue Nationale,91000,15.3
102055,28.0,Avenue Foch,91000,1.7
102056,182.0,Rue du Commerce,91000,19.5
102057,23.0,Rue de l'Essonne,91000,12.1
102058,132.0,Avenue de la Poste,91000,21.8
102059,144.0,Avenue du Général de Gaulle,91000,12.5
102060,31.0,Avenue Jean Jaurès,91000,14.2
102061,96.0,Boulevard des Sports,91000,20.4
102062,133.0,Boulevard Liberté,91000,17.5
102063,102.0,Rue de la Gendarmerie,91000,15.0
102064,113.0,Avenue de l'Europe,91000,24.1
102065,189.0,Rue de la Mairie,91000,19.6
102066,203.0,Avenue Jean Jaurès,91000,7.6
102067,219.0,Rue de la Gendarmerie,91000,19.2
102068,112.0,Avenue de l'Europe,91000,14.7
102069,65.0,Rue Pasteur,91000,27.2
102070,246.0,Boulevard de la Paix,91000,21.0
102071,43.0,Boulevard de la Paix,91000,14.0
102072,180.0,Avenue Carnot,91000,21.2
102073,194.0,Avenue du Parc,91000,24.8
102074,107.0,Boulevard de la Paix,91000,11.9
102075,247.0,Avenue de la Poste,91000,38.3
102076,21.0,Avenue de la Gare,91000,17.6
102077,205.0,Boulevard de l'Hôpital,91000,10.7
102078,84.0,Rue Pasteur,91000,24.1
102079,243.0,Rue de la République,91000,12.0
102080,189.0,Rue du Commerce,91000,13.9
102081,23.0,Avenue de l'Europe,91000,21.4
102082,201.0,Rue du Stade,91000,17.7
102083,85.0,Avenue du Général de Gaulle,91000,13.4
102084,113.0,Rue de la Mairie,91000,11.7
102085,132.0,Rue du Stade,91000,
102086,184.0,Avenue de la Gare,91000,13.7
102087,212.0,Avenue de la Gare,91000,15.4
102088,7.0,Avenue de l'Europe,91000,24.1
102089,133.0,Avenue François Mitterrand,91000,17.9
102090,150.0,Avenue Foch,91000,11.8
102091,225.0,Avenue du Général de Gaulle,91000,28.3
102092,179.0,Avenue Carnot,91000,19.6
102093,160.0,Boulevard des Champs,91000,20.1
102094,95.0,Rue Gambetta,91000,19.2
102095,157.0,Boulevard Liberté,91000,7.6
102096,45.0,Avenue de la Gare,91000,18.9
102097,73.0,Boulevard Victor Hugo,91000,13.8
102098,211.0,Rue Pasteur,91000,22.9
102099,182.0,Rue du Stade,91000,11.8
102100,59.0,Boulevard Liberté,91000,23.5
102101,36.0,Avenue des Lilas,91000,10.3
102102,130.0,Boulevard de l'Hôpital,91000,9.8
102103,127.0,Rue du Commerce,91000,7.6
102104,203.0,Rue Gambetta,91000,32.8
102105,38.0,Avenue Foch,91000,18.2
102106,130.0,Avenue Foch,91000,15.5
102107,36.0,Rue du Stade,91000,19.1
102108,20.0,Rue des Écoles,91000,25.7
102109,132.0,Boulevard des Platanes,91000,23.3
102110,60.0,Boulevard Clemenceau,91000,7.3
102111,33.0,Rue de la Mairie,91000,24.2
102112,23.0,Avenue des Tilleuls,91000,22.5
102113,223.0,Rue Nationale,91000,19.7
102114,145.0,Boulevard de la Paix,91000,16.2
102115,122.0,Avenue de l'Europe,91000,19.7
102116,245.0,Rue de l'Essonne,91000,0.5
102117,189.0,Boulevard des Sports,91000,18.0
102118,79.0,Avenue Foch,91000,12.8
102119,104.0,Boulevard des Sports,91000,12.9
102120,51.0,Avenue des Lilas,91000,17.4
102121,172.0,Boulevard des Platanes,91000,1.8
102122,151.0,Boulevard des Champs,91000,20.6
102123,13.0,Avenue de l'Europe,91000,20.0
102124,123.0,Avenue Jean Jaurès,91000,13.1
102125,49.0,Avenue des Écoles,91000,14.1
102126,75.0,Rue de l'Essonne,91000,13.3
102127,9.0,Rue Nationale,91000,25.4
102128,80.0,Avenue du Parc,91000,31.6
102129,241.0,Avenue du Général de Gaulle,91000,9.4
102130,57.0,Avenue de l'Europe,91000,12.2
102131,215.0,Avenue du Parc,91000,14.1
102132,14.0,Rue de la Gendarmerie,91000,7.7
102133,74.0,Rue de l'Église,91000,15.0
102134,1.0,Rue Pasteur,91000,17.2
102135,147.0,Rue de l'Essonne,91000,11.8
102136,165.0,Avenue de la Poste,91000,12.3
102137,38.0,Boulevard des Sports,91000,22.1
102138,220.0,Rue de la République,91000,14.4
102139,203.0,Boulevard Liberté,91000,14.4
102140,44.0,Rue de la Gendarmerie,91000,23.4
102141,185.0,Rue du Commerce,91000,18.6
102142,47.0,Avenue des Écoles,91000,24.6
102143,20.0,Avenue de la Poste,91000,20.7
102144,152.0,Boulevard Liberté,91000,20.2
102145,111.0,Boulevard Clemenceau,91000,22.8
102146,42.0,Rue Nationale,91000,13.7
102147,58.0,Rue des Roses,91000,15.6
102148,14.0,Boulevard des Platanes,91000,32.3
102149,15.0,Avenue des Écoles,91000,19.4
102150,52.0,Boulevard des Sports,91000,28.8
102151,71.0,Avenue des Tilleuls,91000,9.8
102152,161.0,Avenue de la Gare,91000,24.4
102153,227.0,Rue de l'Essonne,91000,13.9
102154,143.0,Avenue Foch,91000,13.0
102155,121.0,Rue de la Mairie,91000,19.9
102156,159.0,Boulevard des Platanes,91000,26.9
102157,234.0,Rue des Écoles,91000,9.8
102158,112.0,Rue de la Mairie,91000,17.6
102159,133.0,Avenue Carnot,91000,19.8
102160,98.0,Rue Nationale,91000,21.6
102161,166.0,Rue Pasteur,91000,17.1
102162,,Avenue de la Poste,91000,13.9
102163,68.0,Boulevard Liberté,91000,16.9
102164,12.0,Boulevard Liberté,91000,30.0
102165,241.0,Avenue des Lilas,91000,11.6
102166,181.0,Boulevard des Platanes,91000,20.2
102167,68.0,Rue de la Gendarmerie,91000,14.1
102168,238.0,Boulevard Liberté,91000,0.3
102169,,Boulevard de la Paix,91000,23.5
102170,95.0,Boulevard de la Paix,91000,14.3
102171,210.0,Boulevard des Champs,91000,17.1
102172,135.0,Avenue des Écoles,91000,16.8
102173,38.0,Boulevard des Platanes,91000,30.1
102174,31.0,Avenue de l'Europe,91000,21.8
102175,235.0,Avenue Jean Jaurès,91000,10.4
102176,84.0,Boulevard Victor Hugo,91000,15.5
102177,34.0,Boulevard Liberté,91000,16.4
102178,202.0,Rue Pasteur,91000,16.3
102179,103.0,Avenue des Écoles,91000,21.9
102180,106.0,Avenue du Parc,91000,15.3
102181,142.0,Avenue du Général de Gaulle,91000,12.2
102182,76.0,Rue du Stade,91000,10.9
102183,198.0,Rue Nationale,91000,5.7
102184,139.0,Boulevard de l'Hôpital,91000,20.2
102185,,Avenue Carnot,91000,10.5
102186,15.0,Avenue de la Gare,91000,23.8
102187,240.0,Avenue des Lilas,91000,15.5
102188,197.0,Rue du Commerce,91000,10.1
102189,24.0,Boulevard Liberté,91000,20.4
102190,69.0,Avenue du Général de Gaulle,91000,13.4
102191,8.0,Avenue Jean Jaurès,91000,17.6
102192,3.0,Boulevard des Sports,91000,22.6
102193,172.0,Rue du Commerce,91000,
102194,103.0,Boulevard des Champs,91000,30.3
102195,23.0,Rue Nationale,91000,12.4
102196,,Avenue Jean Jaurès,91000,24.1
102197,155.0,Rue Gambetta,91000,20.5
102198,232.0,Rue de l'Essonne,91000,11.7
102199,240.0,Rue du Commerce,91000,14.6
102200,165.0,Rue des Écoles,91000,17.8
102201,50.0,Rue de la Mairie,91000,16.5
