ID_Adr,N,Nom_Rue,Code_Postal,NB_KW_Jour,High_Consumption_Flag
1923,247.0,Rue Du Temple,75015,11.5,
1924,73.0,Boulevard Pereire,75013,13.8,
1925,180.0,Rue De Prony,75017,10.1,
1926,207.0,Avenue Parmentier,75012,16.8,
1927,33.0,Boulevard Des Batignolles,75006,22.4,
1928,217.0,Boulevard Du Temple,75005,19.5,
1929,77.0,Avenue De Clichy,75007,37.1,
1930,45.0,Boulevard Voltaire,75017,15.1,
1931,113.0,Rue De Prony,75018,21.6,
1932,195.0,Avenue Trudaine,75014,12.7,
1933,76.0,Avenue Ledru-Rollin,75015,15.6,
1934,167.0,Boulevard Haussmann,75014,18.0,
1935,111.0,Avenue Philippe-Auguste,75016,14.0,
1936,45.0,Avenue De Wagram,75007,6.4,
1937,198.0,Boulevard Jules Ferry,75007,16.9,
1938,74.0,Rue De La Paix,75003,11.9,
1939,198.0,Rue De Belleville,75012,25.0,
1940,16.0,Rue Lafayette,75009,11.4,
1941,168.0,Rue De Prony,75002,18.0,
1942,48.0,Rue Cardinet,75007,18.0,
1943,227.0,Rue Cardinet,75020,14.6,
1944,53.0,Avenue De Wagram,75013,13.8,
1945,2.0,Boulevard Beaumarchais,75011,30.6,
1946,246.0,Rue Saint-Antoine,75010,25.6,
1947,175.0,Rue Blanche,75020,15.9,
1948,182.0,Avenue Philippe-Auguste,75019,10.9,
1949,106.0,Boulevard Jules Ferry,75002,14.2,
1950,80.0,Rue De Charonne,75012,14.9,
1951,206.0,Avenue Des Champs-Elysées,75013,31.2,
1952,193.0,Avenue Victor Hugo,75017,26.4,
1953,24.0,Rue Cardinet,75009,24.2,
1954,62.0,Rue De Belleville,75004,13.9,
1955,98.0,Avenue De La Bastille,75009,93.6,True
1956,142.0,Avenue Hoche,75010,40.0,
1957,228.0,Avenue Trudaine,75016,11.4,
1958,63.0,Rue De Belleville,75012,24.1,
1959,164.0,Rue De La Roquette,75015,19.6,
1960,237.0,Rue Jean-Pierre Timbaud,75014,17.1,
1961,112.0,Rue De Ménilmontant,75019,16.0,
1962,114.0,Avenue Parmentier,75015,24.6,
1963,12.0,Rue Des Martyrs,75011,23.1,
1964,20.0,Rue Du Faubourg Saint-Honoré,75010,21.5,
1965,153.0,Rue De Belleville,75008,9.9,
1966,223.0,Avenue Philippe-Auguste,75008,15.3,
1967,159.0,Rue De La Paix,75017,8.7,
1968,46.0,Rue De Belleville,75018,13.0,
1969,155.0,Rue De Ménilmontant,75016,16.0,
1970,192.0,Rue Des Martyrs,75014,21.3,
1971,242.0,Rue Oberkampf,75010,16.2,
1972,124.0,Boulevard Malesherbes,75017,20.5,
1973,103.0,Boulevard Voltaire,75010,23.1,
1974,224.0,Avenue De La Bastille,75003,23.9,
1975,84.0,Avenue Montaigne,75013,24.7,
1976,209.0,Rue De Charonne,75007,27.7,
1977,70.0,Rue De Lévis,75016,18.22935472400022,
1978,223.0,Boulevard Voltaire,75004,11.3,
1979,88.0,Rue Du Faubourg Saint-Honoré,75017,15.8,
1980,170.0,Rue Saint-Antoine,75012,16.6,
1981,91.0,Rue Saint-Antoine,75005,25.2,
1982,75.0,Rue Du Faubourg Saint-Honoré,75015,27.8,
1983,245.0,Avenue De Wagram,75007,12.8,
1984,29.0,Rue Jean-Pierre Timbaud,75011,22.9,
1985,177.0,Avenue Des Champs-Elysées,75010,19.6,
1986,29.0,Rue De La Roquette,75005,18.2,
1987,179.0,Rue De Charonne,75013,11.0,
1988,163.0,Rue Lafayette,75001,13.9,
1989,206.0,Rue De La Roquette,75003,10.6,
1990,73.0,Avenue Ledru-Rollin,75015,9.2,
1991,200.0,Rue Saint-Maur,75020,15.6,
1992,228.0,Rue Blanche,75009,12.1,
1993,201.0,Boulevard Richard-Lenoir,75002,12.1,
1994,137.0,Rue Du Temple,75006,13.0,
1995,224.0,Rue Des Martyrs,75001,15.4,
1996,174.0,Boulevard Voltaire,75014,11.0,
1997,220.0,Boulevard Richard-Lenoir,75009,30.4,
1998,172.0,Boulevard Pereire,75012,11.0,
1999,124.0,Avenue De La République,75019,20.8,
2000,90.0,Boulevard De Rochechouart,75008,17.7,
2001,50.0,Rue De Rome,75015,20.5,
2002,191.0,Rue De Lévis,75005,8.8,
2003,244.0,Boulevard Voltaire,75012,12.4,
2004,146.0,Rue De Prony,75004,17.2,
2005,82.0,Avenue Hoche,75018,20.4,
2006,83.0,Avenue De Wagram,75017,22.5,
2007,121.0,Rue Lafayette,75013,10.3,
2008,113.0,Boulevard Haussmann,75003,11.6,
2009,185.0,Avenue De Wagram,75006,31.4,
2010,198.0,Rue De La Roquette,75009,33.0,
2011,143.0,Boulevard De Rochechouart,75011,13.2,
2012,49.0,Boulevard De Rochechouart,75001,13.3,
2013,225.0,Rue Saint-Maur,75019,22.0,
2014,81.0,Boulevard Des Batignolles,75002,14.6,
2015,175.0,Rue Popincourt,75008,29.3,
2016,155.0,Rue Popincourt,75008,7.5,
2017,214.0,Avenue De Clichy,75009,12.2,
2018,217.0,Rue Blanche,75006,10.7,
2019,99.0,Avenue Des Champs-Elysées,75014,21.7,
2020,68.0,Avenue Parmentier,75011,8.3,
2021,222.0,Boulevard Malesherbes,75013,12.6,
2022,80.0,Rue Saint-Maur,75005,7.6,
2023,208.0,Rue Blanche,75010,17.2,
2024,149.0,Avenue Ledru-Rollin,75015,24.1,
2025,107.0,Rue De Rome,75019,16.3,
2026,8.0,Avenue Victor Hugo,75001,14.3,
2027,40.0,Avenue Montaigne,75004,19.1,
2028,164.0,Rue De Ménilmontant,75006,13.9,
2029,164.0,Rue De Prony,75013,16.2,
2030,187.0,Boulevard Voltaire,75018,16.5,
2031,231.0,Rue Condorcet,75017,14.9,
2032,126.0,Rue De Rome,75010,36.8,
2033,211.0,Rue De Rome,75016,25.8,
2034,40.0,Rue Blanche,75004,108.3,True
2035,155.0,Avenue Des Champs-Elysées,75003,20.9,
2036,215.0,Rue Saint-Antoine,75005,16.6,
2037,147.0,Boulevard Du Temple,75008,19.6,
2038,83.0,Rue Oberkampf,75020,16.1,
2039,3.0,Boulevard Beaumarchais,75004,18.1,
2040,158.0,Rue De La Paix,75019,17.9,
2041,128.0,Rue Blanche,75006,10.5,
2042,7.0,Avenue De Clichy,75007,19.8,
2043,20.0,Rue De La Folie-Méricourt,75005,33.2,
2044,83.0,Avenue Ledru-Rollin,75001,11.1,
2045,197.0,Rue Blanche,75015,22.9,
2046,178.0,Rue De Rivoli,75009,20.0,
2047,114.0,Avenue De La Bastille,75016,14.1,
2048,165.0,Avenue Ledru-Rollin,75008,24.3,
2049,87.0,Avenue Hoche,75011,24.7,
2050,8.0,Boulevard De Rochechouart,75020,16.3,
2051,12.0,Rue De La Folie-Méricourt,75010,10.1,
2052,139.0,Avenue De Wagram,75003,22.0,
2053,43.0,Boulevard Beaumarchais,75004,19.3,
2054,20.0,Avenue Montaigne,75017,14.4,
2055,167.0,Rue Jean-Pierre Timbaud,75008,17.1,
2056,103.0,Boulevard Saint-Germain,75006,22.4,
2057,243.0,Avenue Parmentier,75014,22.6,
2058,179.0,Avenue De La République,75005,12.4,
2059,145.0,Avenue Montaigne,75002,8.1,
2060,97.0,Boulevard Des Batignolles,75003,24.7,
2061,165.0,Avenue Ledru-Rollin,75007,8.5,
2062,122.0,Rue Popincourt,75020,9.2,
2063,90.0,Boulevard Malesherbes,75003,15.8,
2064,210.0,Avenue Victor Hugo,75005,21.5,
2065,192.0,Boulevard Des Batignolles,75017,12.0,
2066,59.0,Rue De Prony,75005,29.1,
2067,2.0,Rue Condorcet,75014,17.3,
2068,176.0,Rue Amelot,75011,17.1,
2069,242.0,Avenue De Clichy,75004,24.8,
2070,68.0,Rue De Rivoli,75003,31.2,
2071,27.0,Avenue De La Bastille,75015,37.2,
2072,111.0,Rue Oberkampf,75006,11.3,
2073,229.0,Rue De Charonne,75008,15.7,
2074,167.0,Boulevard De Rochechouart,75009,12.3,
2075,164.0,Avenue De La Bastille,75007,22.0,
2076,94.0,Rue De La Paix,75011,20.4,
2077,154.0,Avenue De Clichy,75001,25.1,
2078,117.0,Rue Amelot,75010,0.0,
2079,106.0,Boulevard Saint-Germain,75012,23.9,
2080,158.0,Boulevard Jules Ferry,75004,18.22935472400022,
2081,44.0,Rue De La Roquette,75009,17.7,
2082,83.0,Rue De La Paix,75006,27.9,
2083,198.0,Avenue Hoche,75005,18.8,
2084,114.0,Rue De Prony,75018,14.4,
2085,144.0,Boulevard Des Batignolles,75001,22.2,
2086,99.0,Boulevard Richard-Lenoir,75008,12.7,
2087,79.0,Rue De Rivoli,75005,20.3,
2088,55.0,Rue De Courcelles,75006,5.3,
2089,227.0,Rue Des Martyrs,75009,20.7,
2090,45.0,Rue Saint-Antoine,75008,28.3,
2091,18.0,Rue De Prony,75004,15.6,
2092,99.0,Avenue Trudaine,75005,18.1,
2093,41.0,Rue Saint-Antoine,75001,17.8,
2094,194.0,Avenue Trudaine,75018,6.4,
2095,196.0,Avenue Hoche,75012,11.2,
2096,152.0,Boulevard Malesherbes,75009,25.8,
2097,93.0,Avenue Philippe-Auguste,75018,26.2,
2098,160.0,Rue Oberkampf,75010,13.4,
2099,50.0,Boulevard Des Batignolles,75014,16.2,
2100,47.0,Rue Saint-Maur,75005,10.4,
2101,210.0,Rue Cardinet,75001,9.5,
2102,94.0,Boulevard De Magenta,75017,14.0,
2103,60.0,Rue De Rivoli,75018,15.1,
2104,223.0,Rue Jean-Pierre Timbaud,75019,25.3,
2105,238.0,Boulevard Saint-Germain,75011,14.3,
2106,93.0,Rue Cardinet,75014,24.0,
2107,150.0,Boulevard Saint-Germain,75006,19.7,
2108,228.0,Avenue De La Bastille,75016,5.7,
2109,18.0,Rue De Lévis,75013,26.0,
2110,44.0,Avenue Des Champs-Elysées,75018,20.4,
2111,174.0,Avenue Philippe-Auguste,75012,13.3,
2112,229.0,Boulevard Richard-Lenoir,75018,22.0,
2113,49.0,Rue Amelot,75011,10.7,
2114,0.0,Avenue De La République,75018,15.9,
2115,176.0,Rue De Belleville,75017,22.5,
2116,198.0,Boulevard Haussmann,75001,13.3,
2117,225.0,Boulevard De Magenta,75015,9.4,
2118,237.0,Rue Saint-Maur,75005,14.8,
2119,88.0,Rue Jean-Pierre Timbaud,75005,14.6,
2120,114.0,Avenue De Wagram,75003,13.3,
2121,200.0,Rue Amelot,75020,9.8,
2122,6.0,Avenue Montaigne,75013,21.8,
2123,84.0,Rue De La Roquette,75001,11.6,
2124,11.0,Rue De La Paix,75008,13.8,
2125,117.0,Rue De Belleville,75005,10.5,
2126,67.0,Boulevard Malesherbes,75017,11.0,
2127,80.0,Rue Des Martyrs,75017,0.0,
2128,196.0,Avenue De La Bastille,75018,14.9,
2129,0.0,Avenue Hoche,75014,10.4,
2130,197.0,Rue De La Roquette,75008,25.0,
2131,20.0,Rue Du Temple,75002,23.4,
2132,26.0,Rue Jean-Pierre Timbaud,75008,16.0,
2133,7.0,Avenue De La Bastille,75016,26.7,
2134,69.0,Avenue Montaigne,75014,12.2,
2135,40.0,Boulevard Pereire,75014,16.0,
2136,103.0,Boulevard Haussmann,75014,14.0,
2137,17.0,Rue De Belleville,75005,17.1,
2138,93.0,Boulevard Voltaire,75013,31.4,
2139,250.0,Avenue Des Champs-Elysées,75015,25.4,
2140,237.0,Rue De Rivoli,75004,35.8,
2141,210.0,Rue Cardinet,75005,16.5,
2142,90.0,Avenue Hoche,75019,17.6,
2143,170.0,Boulevard Pereire,75011,20.7,
2144,246.0,Avenue Hoche,75019,22.5,
2145,60.0,Boulevard Saint-Germain,75007,17.3,
2146,8.0,Boulevard Du Temple,75007,23.7,
2147,9.0,Rue De La Folie-Méricourt,75007,16.2,
2148,56.0,Rue De Belleville,75010,8.9,
2149,66.0,Rue De Belleville,75014,22.9,
2150,14.0,Rue De Ménilmontant,75002,20.1,
2151,243.0,Boulevard Du Temple,75002,11.1,
2152,154.0,Rue Lafayette,75015,23.4,
2153,60.0,Boulevard Haussmann,75020,20.3,
2154,17.0,Boulevard Haussmann,75003,21.8,
2155,185.0,Rue De Courcelles,75017,23.3,
2156,160.0,Avenue De Wagram,75012,16.5,
2157,46.0,Avenue Trudaine,75009,17.6,
2158,179.0,Rue Oberkampf,75011,13.2,
2159,234.0,Rue Lafayette,75007,10.2,
2160,52.0,Rue De Courcelles,75013,20.6,
2161,30.0,Avenue De La République,75011,21.0,
2162,91.0,Boulevard Malesherbes,75010,27.4,
2163,162.0,Rue Lafayette,75014,12.4,
2164,40.0,Rue Du Temple,75010,23.0,
2165,20.0,Avenue Montaigne,75001,7.1,
2166,90.0,Rue De Lévis,75004,9.4,
2167,31.0,Rue De Ménilmontant,75013,19.8,
2168,131.0,Rue Du Temple,75018,25.3,
2169,169.0,Rue Cardinet,75009,8.6,
2170,183.0,Rue Jean-Pierre Timbaud,75002,10.8,
2171,19.0,Rue Saint-Maur,75019,14.7,
2172,62.0,Rue Du Faubourg Saint-Honoré,75002,23.6,
2173,198.0,Rue Blanche,75017,17.3,
2174,215.0,Avenue Trudaine,75018,14.8,
2175,238.0,Rue Blanche,75014,20.1,
2176,70.0,Rue De Courcelles,75020,13.7,
2177,40.0,Boulevard De Rochechouart,75007,33.8,
2178,57.0,Rue Amelot,75008,13.9,
2179,188.0,Boulevard Saint-Germain,75011,10.3,
2180,71.0,Rue Saint-Maur,75011,15.7,
2181,165.0,Rue Du Temple,75018,14.0,
2182,89.0,Boulevard Malesherbes,75015,21.3,
2183,238.0,Rue De Lévis,75005,16.3,
2184,4.0,Rue Saint-Maur,75012,16.0,
2185,211.0,Avenue Montaigne,75011,19.7,
2186,249.0,Rue De Lévis,75012,17.5,
2187,64.0,Rue De La Roquette,75004,12.5,
2188,220.0,Rue De Courcelles,75011,19.2,
2189,143.0,Avenue De La République,75019,16.6,
2190,202.0,Avenue Trudaine,75018,1.6,
2191,107.0,Avenue Montaigne,75010,11.4,
2192,230.0,Rue De Rivoli,75004,41.4,
2193,131.0,Rue Saint-Antoine,75017,7.2,
2194,84.0,Rue Blanche,75019,25.2,
2195,102.0,Avenue De La République,75019,25.0,
2196,164.0,Boulevard Pereire,75019,20.4,
2197,28.0,Rue Popincourt,75018,12.5,
2198,23.0,Rue De Prony,75012,22.1,
2199,136.0,Boulevard Haussmann,75006,20.9,
2200,94.0,Boulevard De Rochechouart,75001,10.4,
2201,115.0,Rue Saint-Maur,75016,11.3,
2202,45.0,Rue Des Martyrs,75003,15.2,
2203,158.0,Avenue De Clichy,75009,6.4,
2204,230.0,Boulevard Haussmann,75003,29.0,
2205,223.0,Rue De Rivoli,75019,31.4,
2206,185.0,Avenue Parmentier,75007,14.1,
2207,66.0,Rue Du Faubourg Saint-Honoré,75015,9.4,
2208,137.0,Boulevard Saint-Germain,75011,17.7,
2209,123.0,Rue De La Roquette,75012,18.7,
2210,66.0,Rue De La Folie-Méricourt,75017,19.4,
2211,67.0,Avenue Victor Hugo,75001,18.5,
2212,247.0,Boulevard Du Temple,75008,16.2,
2213,229.0,Boulevard Du Temple,75003,17.1,
2214,11.0,Avenue Parmentier,75016,17.7,
2215,72.0,Rue Blanche,75020,32.4,
2216,239.0,Boulevard Malesherbes,75011,19.5,
2217,29.0,Boulevard Haussmann,75017,14.3,
2218,135.0,Rue Oberkampf,75006,24.4,
2219,162.0,Avenue De Clichy,75004,16.1,
2220,81.0,Rue Lafayette,75019,18.8,
2221,218.0,Rue De La Roquette,75017,13.9,
2222,223.0,Rue Des Martyrs,75017,22.1,
2223,81.0,Rue Des Martyrs,75020,10.7,
2224,245.0,Boulevard De Magenta,75004,12.6,
2225,200.0,Rue De Courcelles,75008,7.6,
2226,200.0,Rue Du Temple,75019,7.4,
2227,248.0,Rue De La Roquette,75002,6.3,
2228,93.0,Avenue Des Champs-Elysées,75011,35.2,
2229,141.0,Boulevard Saint-Germain,75009,7.8,
2230,52.0,Boulevard De Magenta,75011,15.3,
2231,168.0,Avenue Victor Hugo,75004,144.4,True
2232,109.0,Avenue De La Bastille,75011,15.2,
2233,9.0,Rue Du Temple,75005,15.6,
2234,192.0,Boulevard Beaumarchais,75009,11.8,
2235,138.0,Boulevard Du Temple,75019,20.6,
2236,0.0,Boulevard Saint-Germain,75009,21.9,
2237,96.0,Boulevard Richard-Lenoir,75009,27.0,
2238,237.0,Rue De Rivoli,75016,18.22935472400022,
2239,126.0,Boulevard Voltaire,75002,17.1,
2240,0.0,Rue Saint-Maur,75016,3.7,
2241,52.0,Boulevard Haussmann,75014,20.1,
2242,98.0,Rue Cardinet,75008,26.4,
2243,36.0,Rue Du Faubourg Saint-Honoré,75009,9.5,
2244,90.0,Avenue De Wagram,75020,27.5,
2245,232.0,Avenue De Clichy,75017,18.22935472400022,
2246,51.0,Rue De Rivoli,75007,9.0,
2247,101.0,Avenue Trudaine,75020,15.2,
2248,71.0,Avenue De La Bastille,75019,7.2,
2249,106.0,Boulevard Voltaire,75009,25.5,
2250,42.0,Rue De Rome,75006,26.5,
2251,112.0,Rue De La Paix,75014,18.8,
2252,27.0,Avenue Des Champs-Elysées,75007,18.2,
2253,179.0,Boulevard Malesherbes,75006,15.7,
2254,23.0,Rue De Belleville,75005,14.8,
2255,82.0,Boulevard Pereire,75008,16.2,
2256,107.0,Boulevard De Magenta,75008,17.4,
2257,239.0,Rue Des Martyrs,75020,11.3,
2258,74.0,Boulevard Pereire,75018,23.3,
2259,74.0,Rue De Charonne,75010,18.22935472400022,
2260,145.0,Boulevard Voltaire,75016,30.1,
2261,208.0,Rue De La Roquette,75013,28.3,
2262,125.0,Boulevard De Magenta,75016,21.4,
2263,156.0,Rue Oberkampf,75016,14.1,
2264,15.0,Boulevard Du Temple,75004,31.5,
2265,95.0,Boulevard Beaumarchais,75014,18.22935472400022,
2266,121.0,Rue De Rivoli,75008,4.9,
2267,110.0,Rue Blanche,75001,10.7,
2268,153.0,Boulevard De Rochechouart,75009,13.6,
2269,250.0,Boulevard Haussmann,75020,12.3,
2270,139.0,Rue Saint-Maur,75007,14.4,
2271,248.0,Boulevard Des Batignolles,75016,15.0,
2272,199.0,Boulevard Malesherbes,75011,6.4,
2273,40.0,Avenue Victor Hugo,75012,23.8,
2274,152.0,Rue De La Folie-Méricourt,75015,15.1,
2275,17.0,Boulevard Du Temple,75015,12.8,
2276,52.0,Rue De Rivoli,75002,18.2,
2277,197.0,Boulevard Richard-Lenoir,75009,21.6,
2278,94.0,Rue De Charonne,75005,30.0,
2279,172.0,Avenue Des Champs-Elysées,75001,23.9,
2280,216.0,Boulevard Des Batignolles,75017,21.4,
2281,123.0,Rue De La Folie-Méricourt,75016,16.6,
2282,194.0,Boulevard Voltaire,75004,13.2,
2283,161.0,Boulevard Voltaire,75014,14.5,
2284,245.0,Rue Saint-Antoine,75015,18.5,
2285,116.0,Rue De Charonne,75009,15.0,
2286,128.0,Rue De Courcelles,75007,17.7,
2287,150.0,Rue Condorcet,75007,12.8,
2288,186.0,Rue Jean-Pierre Timbaud,75010,31.1,
2289,9.0,Avenue De La République,75018,15.1,
2290,89.0,Rue De Rome,75010,15.0,
2291,146.0,Rue Lafayette,75012,13.5,
2292,129.0,Avenue De Wagram,75007,15.0,
2293,178.0,Boulevard Haussmann,75010,18.4,
2294,209.0,Boulevard Haussmann,75017,15.1,
2295,230.0,Boulevard De Rochechouart,75002,145.6,True
2296,120.0,Avenue De La République,75013,19.0,
2297,70.0,Rue De Ménilmontant,75006,16.9,
2298,175.0,Avenue De La Bastille,75002,19.2,
2299,82.0,Rue De La Roquette,75008,6.4,
2300,154.0,Boulevard De Magenta,75016,8.4,
2301,61.0,Boulevard Beaumarchais,75012,15.2,
2302,134.0,Avenue Philippe-Auguste,75008,14.4,
2303,134.0,Rue De Rome,75005,18.6,
2304,168.0,Rue Lafayette,75011,17.0,
2305,0.0,Rue De Belleville,75017,32.3,
2306,226.0,Avenue De La Bastille,75017,29.8,
2307,98.0,Rue Lafayette,75008,24.8,
2308,219.0,Rue Amelot,75014,12.0,
2309,209.0,Rue Du Temple,75008,14.7,
2310,243.0,Rue Saint-Antoine,75007,9.3,
2311,250.0,Rue Oberkampf,75004,10.7,
2312,43.0,Avenue Parmentier,75018,13.2,
2313,225.0,Rue Du Faubourg Saint-Honoré,75010,16.3,
2314,109.0,Rue Du Temple,75017,15.8,
2315,54.0,Avenue Philippe-Auguste,75009,12.3,
2316,164.0,Avenue De La République,75019,12.0,
2317,177.0,Rue Cardinet,75014,12.6,
2318,193.0,Rue De Courcelles,75004,8.4,
2319,210.0,Rue Jean-Pierre Timbaud,75020,19.9,
2320,53.0,Rue Blanche,75011,22.3,
2321,21.0,Boulevard Voltaire,75013,15.8,
2322,21.0,Boulevard Beaumarchais,75018,13.6,
2323,64.0,Boulevard Saint-Germain,75017,33.7,
2324,213.0,Rue De Lévis,75017,34.1,
2325,133.0,Boulevard Haussmann,75014,17.2,
2326,55.0,Rue De Lévis,75013,32.1,
2327,244.0,Boulevard Pereire,75016,21.4,
2328,0.0,Avenue De La République,75008,18.1,
2329,153.0,Rue Du Faubourg Saint-Honoré,75019,20.5,
2330,99.0,Avenue De La République,75003,22.8,
2331,120.0,Rue Saint-Antoine,75004,16.9,
2332,83.0,Avenue Parmentier,75007,27.2,
2333,72.0,Avenue Montaigne,75018,17.6,
2334,211.0,Boulevard Saint-Germain,75005,21.1,
2335,159.0,Avenue Hoche,75012,22.4,
2336,63.0,Boulevard Beaumarchais,75005,23.0,
2337,71.0,Avenue De La République,75002,23.1,
2338,78.0,Rue De Ménilmontant,75009,17.8,
2339,107.0,Avenue Montaigne,75009,14.9,
2340,75.0,Rue Amelot,75017,16.2,
2341,97.0,Rue Jean-Pierre Timbaud,75008,21.8,
2342,105.0,Avenue Philippe-Auguste,75014,12.1,
2343,187.0,Boulevard Saint-Germain,75018,18.22935472400022,
2344,191.0,Rue Lafayette,75020,19.7,
2345,126.0,Avenue De Wagram,75014,16.8,
2346,94.0,Rue Amelot,75018,14.9,
2347,175.0,Avenue Des Champs-Elysées,75007,12.3,
2348,188.0,Rue Saint-Maur,75008,15.1,
2349,27.0,Boulevard Voltaire,75007,31.5,
2350,98.0,Rue Jean-Pierre Timbaud,75013,18.2,
2351,113.0,Rue Condorcet,75008,18.22935472400022,
2352,12.0,Boulevard De Rochechouart,75001,9.9,
2353,76.0,Boulevard Du Temple,75018,15.2,
2354,212.0,Rue De Rome,75001,21.5,
2355,31.0,Boulevard Malesherbes,75011,21.9,
2356,207.0,Avenue Victor Hugo,75009,15.6,
2357,110.0,Boulevard Beaumarchais,75014,15.0,
2358,189.0,Avenue Montaigne,75016,16.8,
2359,16.0,Rue Cardinet,75015,28.5,
2360,60.0,Avenue Trudaine,75016,20.4,
2361,185.0,Avenue Philippe-Auguste,75011,18.7,
2362,123.0,Avenue Philippe-Auguste,75005,9.0,
2363,141.0,Boulevard Haussmann,75002,20.4,
2364,111.0,Rue Popincourt,75010,14.3,
2365,134.0,Boulevard Beaumarchais,75010,14.9,
2366,112.0,Avenue Ledru-Rollin,75018,6.3,
2367,0.0,Avenue De Wagram,75001,24.2,
2368,85.0,Rue Saint-Maur,75011,16.2,
2369,150.0,Avenue De La Bastille,75004,19.1,
2370,86.0,Rue Saint-Antoine,75003,13.3,
2371,43.0,Rue De Charonne,75013,17.4,
2372,171.0,Boulevard Du Temple,75008,24.8,
2373,31.0,Rue De Lévis,75008,21.5,
2374,81.0,Boulevard Haussmann,75005,21.7,
2375,48.0,Avenue Des Champs-Elysées,75004,19.3,
2376,103.0,Boulevard Du Temple,75011,10.2,
2377,188.0,Rue De Prony,75017,12.8,
2378,38.0,Rue De La Paix,75016,25.8,
2379,101.0,Rue De Rivoli,75012,24.9,
2380,109.0,Avenue Victor Hugo,75005,15.1,
2381,182.0,Avenue De Clichy,75020,31.8,
2382,163.0,Rue De Rome,75011,16.2,
2383,16.0,Rue De La Paix,75013,23.6,
2384,161.0,Boulevard De Magenta,75005,18.5,
2385,70.0,Boulevard Du Temple,75006,27.7,
2386,119.0,Rue De Courcelles,75013,11.7,
2387,20.0,Rue Saint-Maur,75016,20.5,
2388,104.0,Rue Du Temple,75015,25.9,
2389,223.0,Boulevard Des Batignolles,75004,15.1,
2390,189.0,Boulevard Du Temple,75008,0.0,
2391,126.0,Rue Condorcet,75008,19.5,
2392,199.0,Boulevard Voltaire,75001,21.6,
2393,203.0,Boulevard De Magenta,75001,33.0,
2394,58.0,Rue De Lévis,75017,15.9,
2395,112.0,Boulevard Richard-Lenoir,75009,15.9,
2396,122.0,Boulevard Jules Ferry,75014,14.1,
2397,49.0,Rue De Lévis,75014,13.1,
2398,75.0,Rue De Prony,75002,18.0,
2399,158.0,Boulevard De Magenta,75015,9.3,
2400,129.0,Rue Saint-Maur,75008,20.9,
2401,34.0,Rue Lafayette,75009,7.9,
2402,249.0,Boulevard De Rochechouart,75004,12.3,
2403,196.0,Boulevard Saint-Germain,75012,21.8,
2404,148.0,Rue Du Temple,75005,12.7,
2405,112.0,Rue De La Paix,75015,27.7,
2406,141.0,Avenue Ledru-Rollin,75015,23.3,
2407,237.0,Avenue Parmentier,75019,23.0,
2408,111.0,Rue De Ménilmontant,75016,19.4,
2409,55.0,Rue De Ménilmontant,75019,14.0,
2410,245.0,Avenue De Wagram,75017,25.6,
2411,89.0,Rue Popincourt,75016,14.0,
2412,235.0,Boulevard Voltaire,75018,19.6,
2413,187.0,Rue Popincourt,75014,15.5,
2414,179.0,Avenue Hoche,75012,19.1,
2415,216.0,Boulevard Jules Ferry,75014,16.0,
2416,24.0,Rue Oberkampf,75012,11.6,
2417,24.0,Boulevard Du Temple,75009,17.9,
2418,7.0,Boulevard Beaumarchais,75002,22.9,
2419,223.0,Rue Condorcet,75003,23.8,
2420,239.0,Boulevard Du Temple,75015,22.1,
2421,244.0,Rue Lafayette,75014,16.5,
2422,115.0,Boulevard Malesherbes,75007,26.6,
2423,218.0,Rue De Belleville,75007,15.5,
2424,127.0,Boulevard Saint-Germain,75001,9.7,
2425,248.0,Boulevard Du Temple,75017,13.3,
2426,32.0,Rue Saint-Antoine,75009,13.2,
2427,0.0,Boulevard Voltaire,75009,1.7,
2428,221.0,Rue De Courcelles,75003,14.2,
2429,243.0,Rue De Rome,75008,21.1,
2430,24.0,Avenue De Clichy,75013,13.7,
2431,123.0,Rue Du Temple,75010,23.7,
2432,241.0,Rue Des Martyrs,75011,21.0,
2433,57.0,Rue De Charonne,75009,12.6,
2434,62.0,Avenue De La République,75017,23.7,
2435,129.0,Rue Saint-Antoine,75007,11.7,
2436,34.0,Rue Saint-Maur,75018,12.7,
2437,65.0,Boulevard Voltaire,75015,31.4,
2438,105.0,Rue De Prony,75020,11.1,
2439,104.0,Rue Du Faubourg Saint-Honoré,75009,7.2,
2440,3.0,Rue Saint-Antoine,75020,16.0,
2441,22.0,Rue De Lévis,75020,14.0,
2442,94.0,Boulevard Voltaire,75004,20.5,
2443,235.0,Boulevard De Magenta,75020,24.7,
2444,94.0,Avenue De La République,75001,18.6,
2445,175.0,Rue De Lévis,75014,18.9,
2446,195.0,Rue Lafayette,75013,16.5,
2447,6.0,Rue De La Paix,75003,23.2,
2448,157.0,Rue Cardinet,75013,4.5,
2449,247.0,Avenue Ledru-Rollin,75013,17.1,
2450,212.0,Rue Oberkampf,75016,20.8,
2451,195.0,Avenue Philippe-Auguste,75016,24.6,
2452,155.0,Rue Oberkampf,75005,21.0,
2453,49.0,Rue Cardinet,75006,22.0,
2454,70.0,Avenue Hoche,75003,16.8,
2455,174.0,Avenue Montaigne,75019,8.9,
2456,182.0,Boulevard De Magenta,75011,1.4,
2457,144.0,Rue De Rome,75016,16.3,
2458,42.0,Rue De Rivoli,75010,19.3,
2459,29.0,Rue Du Temple,75001,12.1,
